gestion,mes,dia,estacion,longitud,latitud,altura,Precipitacion,Temp_max,Temp_min
2019,10,17,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2019,10,18,Cristal Mayu,-65.643333,-17.007778,517,16,30,22
2019,10,19,Cristal Mayu,-65.643333,-17.007778,517,84,29,21
2019,10,20,Cristal Mayu,-65.643333,-17.007778,517,2,30,21
2019,10,21,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2019,10,22,Cristal Mayu,-65.643333,-17.007778,517,10,28,19
2019,10,23,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2019,10,24,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2019,10,25,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2019,10,26,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2019,10,27,Cristal Mayu,-65.643333,-17.007778,517,0,29,23
2019,10,28,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2019,10,29,Cristal Mayu,-65.643333,-17.007778,517,0,33,24
2019,10,30,Cristal Mayu,-65.643333,-17.007778,517,0,33,24
2019,10,31,Cristal Mayu,-65.643333,-17.007778,517,0,35,24
2019,11,1,Cristal Mayu,-65.643333,-17.007778,517,20,34,24
2019,11,2,Cristal Mayu,-65.643333,-17.007778,517,0,32,24
2019,11,3,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2019,11,4,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2019,11,5,Cristal Mayu,-65.643333,-17.007778,517,0,32,24
2019,11,6,Cristal Mayu,-65.643333,-17.007778,517,5,29,23
2019,11,7,Cristal Mayu,-65.643333,-17.007778,517,110,29,22
2019,11,8,Cristal Mayu,-65.643333,-17.007778,517,10,30,21
2019,11,9,Cristal Mayu,-65.643333,-17.007778,517,8.5,30,24
2019,11,10,Cristal Mayu,-65.643333,-17.007778,517,36,24,22
2019,11,11,Cristal Mayu,-65.643333,-17.007778,517,18,32,22
2019,11,12,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2019,11,13,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2019,11,14,Cristal Mayu,-65.643333,-17.007778,517,40,25,22
2019,11,15,Cristal Mayu,-65.643333,-17.007778,517,4.3,29,22
2019,11,16,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2019,11,17,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2019,11,18,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2019,11,19,Cristal Mayu,-65.643333,-17.007778,517,0,35,24
2019,11,20,Cristal Mayu,-65.643333,-17.007778,517,0,35,24
2019,11,21,Cristal Mayu,-65.643333,-17.007778,517,0,33,24
2019,11,22,Cristal Mayu,-65.643333,-17.007778,517,0,35,23
2019,11,23,Cristal Mayu,-65.643333,-17.007778,517,140,34,23
2019,11,24,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2019,11,25,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2019,11,26,Cristal Mayu,-65.643333,-17.007778,517,110,29,23
2019,11,27,Cristal Mayu,-65.643333,-17.007778,517,45,24,22
2019,11,28,Cristal Mayu,-65.643333,-17.007778,517,12.3,28,21
2019,11,29,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2019,11,30,Cristal Mayu,-65.643333,-17.007778,517,15.4,35,23
2019,12,1,Cristal Mayu,-65.643333,-17.007778,517,38,34,24
2019,12,2,Cristal Mayu,-65.643333,-17.007778,517,210,29,21
2019,12,3,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2019,12,4,Cristal Mayu,-65.643333,-17.007778,517,8.6,28,23
2019,12,5,Cristal Mayu,-65.643333,-17.007778,517,35,27,23
2019,12,6,Cristal Mayu,-65.643333,-17.007778,517,32.3,24,21
2019,12,7,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2019,12,8,Cristal Mayu,-65.643333,-17.007778,517,3.4,30,22
2019,12,9,Cristal Mayu,-65.643333,-17.007778,517,4,30,23
2019,12,10,Cristal Mayu,-65.643333,-17.007778,517,31,29,21
2019,12,11,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2019,12,12,Cristal Mayu,-65.643333,-17.007778,517,2,30,21
2019,12,13,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2019,12,14,Cristal Mayu,-65.643333,-17.007778,517,3.2,31,24
2019,12,15,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2019,12,16,Cristal Mayu,-65.643333,-17.007778,517,16,32,21
2019,12,17,Cristal Mayu,-65.643333,-17.007778,517,54.5,24,20
2019,12,18,Cristal Mayu,-65.643333,-17.007778,517,17,26,21
2019,12,19,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2019,12,20,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2019,12,21,Cristal Mayu,-65.643333,-17.007778,517,64,28,21
2019,12,22,Cristal Mayu,-65.643333,-17.007778,517,36,25,21
2019,12,23,Cristal Mayu,-65.643333,-17.007778,517,6,30,21
2019,12,24,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2019,12,25,Cristal Mayu,-65.643333,-17.007778,517,3,33,21
2019,12,26,Cristal Mayu,-65.643333,-17.007778,517,49,29,22
2019,12,27,Cristal Mayu,-65.643333,-17.007778,517,1,30,23
2019,12,28,Cristal Mayu,-65.643333,-17.007778,517,28.2,32,22
2019,12,29,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2019,12,30,Cristal Mayu,-65.643333,-17.007778,517,50,30,23
2019,12,31,Cristal Mayu,-65.643333,-17.007778,517,40,31,22
2020,1,1,Cristal Mayu,-65.643333,-17.007778,517,33,30,22
2020,1,2,Cristal Mayu,-65.643333,-17.007778,517,23,30,22
2020,1,3,Cristal Mayu,-65.643333,-17.007778,517,23.7,33,23
2020,1,4,Cristal Mayu,-65.643333,-17.007778,517,2,29,23
2020,1,5,Cristal Mayu,-65.643333,-17.007778,517,3.4,30,22
2020,1,6,Cristal Mayu,-65.643333,-17.007778,517,6.3,29,23
2020,1,7,Cristal Mayu,-65.643333,-17.007778,517,50,26,24
2020,1,8,Cristal Mayu,-65.643333,-17.007778,517,2,27,22
2020,1,9,Cristal Mayu,-65.643333,-17.007778,517,5,27,23
2020,1,10,Cristal Mayu,-65.643333,-17.007778,517,4,29,24
2020,1,11,Cristal Mayu,-65.643333,-17.007778,517,108,31,21
2020,1,12,Cristal Mayu,-65.643333,-17.007778,517,8.5,33,23
2020,1,13,Cristal Mayu,-65.643333,-17.007778,517,66,30,22
2020,1,14,Cristal Mayu,-65.643333,-17.007778,517,6.4,31,23
2020,1,15,Cristal Mayu,-65.643333,-17.007778,517,10,30,22
2020,1,16,Cristal Mayu,-65.643333,-17.007778,517,20,32,23
2020,1,17,Cristal Mayu,-65.643333,-17.007778,517,40,33,23
2020,1,18,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,1,19,Cristal Mayu,-65.643333,-17.007778,517,86,33,23
2020,1,20,Cristal Mayu,-65.643333,-17.007778,517,26.3,33,24
2020,1,21,Cristal Mayu,-65.643333,-17.007778,517,32,30,23
2020,1,22,Cristal Mayu,-65.643333,-17.007778,517,43,32,23
2020,1,23,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2020,1,24,Cristal Mayu,-65.643333,-17.007778,517,14,32,20
2020,1,25,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,1,26,Cristal Mayu,-65.643333,-17.007778,517,0,35,24
2020,1,27,Cristal Mayu,-65.643333,-17.007778,517,0,35,21
2020,1,28,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2020,1,29,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2020,1,30,Cristal Mayu,-65.643333,-17.007778,517,30,27,24
2020,1,31,Cristal Mayu,-65.643333,-17.007778,517,186,25,22
2020,2,1,Cristal Mayu,-65.643333,-17.007778,517,7.3,29,22
2020,2,2,Cristal Mayu,-65.643333,-17.007778,517,38,30,23
2020,2,3,Cristal Mayu,-65.643333,-17.007778,517,92,27,22
2020,2,4,Cristal Mayu,-65.643333,-17.007778,517,34,28,22
2020,2,5,Cristal Mayu,-65.643333,-17.007778,517,43,29,22
2020,2,6,Cristal Mayu,-65.643333,-17.007778,517,2,29,23
2020,2,7,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2020,2,8,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2020,2,9,Cristal Mayu,-65.643333,-17.007778,517,10,30,23
2020,2,10,Cristal Mayu,-65.643333,-17.007778,517,0,29,23
2020,2,11,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2020,2,12,Cristal Mayu,-65.643333,-17.007778,517,10,30,22
2020,2,13,Cristal Mayu,-65.643333,-17.007778,517,15,30,23
2020,2,14,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2020,2,15,Cristal Mayu,-65.643333,-17.007778,517,4.3,29,23
2020,2,16,Cristal Mayu,-65.643333,-17.007778,517,16,29,24
2020,2,17,Cristal Mayu,-65.643333,-17.007778,517,47,26,24
2020,2,18,Cristal Mayu,-65.643333,-17.007778,517,17.4,29,24
2020,2,19,Cristal Mayu,-65.643333,-17.007778,517,21,26,23
2020,2,20,Cristal Mayu,-65.643333,-17.007778,517,78,27,23
2020,2,21,Cristal Mayu,-65.643333,-17.007778,517,16,30,23
2020,2,22,Cristal Mayu,-65.643333,-17.007778,517,82,26,23
2020,2,23,Cristal Mayu,-65.643333,-17.007778,517,0,25,23
2020,2,24,Cristal Mayu,-65.643333,-17.007778,517,2,24,21
2020,2,25,Cristal Mayu,-65.643333,-17.007778,517,1,27,22
2020,2,26,Cristal Mayu,-65.643333,-17.007778,517,0,29,23
2020,2,27,Cristal Mayu,-65.643333,-17.007778,517,30,30,22
2020,2,28,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,2,29,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,3,1,Cristal Mayu,-65.643333,-17.007778,517,0,32,24
2020,3,2,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2020,3,3,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2020,3,4,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,3,5,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2020,3,6,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2020,3,7,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2020,3,8,Cristal Mayu,-65.643333,-17.007778,517,8.2,32,24
2020,3,9,Cristal Mayu,-65.643333,-17.007778,517,11.2,33,23
2020,3,10,Cristal Mayu,-65.643333,-17.007778,517,0,34,24
2020,3,11,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2020,3,12,Cristal Mayu,-65.643333,-17.007778,517,16,33,24
2020,3,13,Cristal Mayu,-65.643333,-17.007778,517,14,34,24
2020,3,14,Cristal Mayu,-65.643333,-17.007778,517,0,35,23
2020,3,15,Cristal Mayu,-65.643333,-17.007778,517,8,33,23
2020,3,16,Cristal Mayu,-65.643333,-17.007778,517,11,27,22
2020,3,17,Cristal Mayu,-65.643333,-17.007778,517,2,30,24
2020,3,18,Cristal Mayu,-65.643333,-17.007778,517,10,30,23
2020,3,19,Cristal Mayu,-65.643333,-17.007778,517,30,27,24
2020,3,20,Cristal Mayu,-65.643333,-17.007778,517,90,26,23
2020,3,21,Cristal Mayu,-65.643333,-17.007778,517,26.4,27,23
2020,3,22,Cristal Mayu,-65.643333,-17.007778,517,1,30,22
2020,3,23,Cristal Mayu,-65.643333,-17.007778,517,3,31,23
2020,3,24,Cristal Mayu,-65.643333,-17.007778,517,0,33,24
2020,3,25,Cristal Mayu,-65.643333,-17.007778,517,1,32,25
2020,3,26,Cristal Mayu,-65.643333,-17.007778,517,52,35,22
2020,3,27,Cristal Mayu,-65.643333,-17.007778,517,1,29,22
2020,3,28,Cristal Mayu,-65.643333,-17.007778,517,6,30,20
2020,3,29,Cristal Mayu,-65.643333,-17.007778,517,4,30,22
2020,3,30,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2020,3,31,Cristal Mayu,-65.643333,-17.007778,517,47,33,23
2020,4,1,Cristal Mayu,-65.643333,-17.007778,517,10,32,22
2020,4,2,Cristal Mayu,-65.643333,-17.007778,517,70,33,23
2020,4,3,Cristal Mayu,-65.643333,-17.007778,517,42,25,22
2020,4,4,Cristal Mayu,-65.643333,-17.007778,517,0,26,22
2020,4,5,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2020,4,6,Cristal Mayu,-65.643333,-17.007778,517,4,29,23
2020,4,7,Cristal Mayu,-65.643333,-17.007778,517,100,24,22
2020,4,8,Cristal Mayu,-65.643333,-17.007778,517,134,25,21
2020,4,9,Cristal Mayu,-65.643333,-17.007778,517,0,23,21
2020,4,10,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2020,4,11,Cristal Mayu,-65.643333,-17.007778,517,0,26,22
2020,4,12,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2020,4,13,Cristal Mayu,-65.643333,-17.007778,517,8,24,22
2020,4,14,Cristal Mayu,-65.643333,-17.007778,517,7,25,21
2020,4,15,Cristal Mayu,-65.643333,-17.007778,517,0,24,19
2020,4,16,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2020,4,17,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,4,18,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,4,19,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2020,4,20,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2020,4,21,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2020,4,22,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2020,4,23,Cristal Mayu,-65.643333,-17.007778,517,11,27,24
2020,4,24,Cristal Mayu,-65.643333,-17.007778,517,4.6,31,24
2020,4,25,Cristal Mayu,-65.643333,-17.007778,517,142,26,22
2020,4,26,Cristal Mayu,-65.643333,-17.007778,517,6.5,31,21
2020,4,27,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2020,4,28,Cristal Mayu,-65.643333,-17.007778,517,24,27,23
2020,4,29,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,4,30,Cristal Mayu,-65.643333,-17.007778,517,7,28,21
2020,5,1,Cristal Mayu,-65.643333,-17.007778,517,31,26,23
2020,5,2,Cristal Mayu,-65.643333,-17.007778,517,20,25,23
2020,5,3,Cristal Mayu,-65.643333,-17.007778,517,4,26,22
2020,5,4,Cristal Mayu,-65.643333,-17.007778,517,6,25,23
2020,5,5,Cristal Mayu,-65.643333,-17.007778,517,10,23,21
2020,5,6,Cristal Mayu,-65.643333,-17.007778,517,39,26,22
2020,5,7,Cristal Mayu,-65.643333,-17.007778,517,40,20,19
2020,5,8,Cristal Mayu,-65.643333,-17.007778,517,0,24,18
2020,5,9,Cristal Mayu,-65.643333,-17.007778,517,0,26,17
2020,5,10,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2020,5,11,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2020,5,12,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2020,5,13,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,5,14,Cristal Mayu,-65.643333,-17.007778,517,0,24,20
2020,5,15,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2020,5,16,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2020,5,17,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2020,5,18,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2020,5,19,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2020,5,20,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2020,5,21,Cristal Mayu,-65.643333,-17.007778,517,1.4,29,20
2020,5,22,Cristal Mayu,-65.643333,-17.007778,517,6.3,28,22
2020,5,23,Cristal Mayu,-65.643333,-17.007778,517,5.4,25,16
2020,5,24,Cristal Mayu,-65.643333,-17.007778,517,0,25,17
2020,5,25,Cristal Mayu,-65.643333,-17.007778,517,0,26,16
2020,5,26,Cristal Mayu,-65.643333,-17.007778,517,0,28,17
2020,5,27,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2020,5,28,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2020,5,29,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2020,5,30,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2020,5,31,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2020,6,1,Cristal Mayu,-65.643333,-17.007778,517,0,20,18
2020,6,2,Cristal Mayu,-65.643333,-17.007778,517,0,18,16
2020,6,3,Cristal Mayu,-65.643333,-17.007778,517,0,18,14
2020,6,4,Cristal Mayu,-65.643333,-17.007778,517,0,19,15
2020,6,5,Cristal Mayu,-65.643333,-17.007778,517,3.4,24,16
2020,6,6,Cristal Mayu,-65.643333,-17.007778,517,0,22,16
2020,6,7,Cristal Mayu,-65.643333,-17.007778,517,0,26,17
2020,6,8,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2020,6,9,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2020,6,10,Cristal Mayu,-65.643333,-17.007778,517,1.4,28,22
2020,6,11,Cristal Mayu,-65.643333,-17.007778,517,2.3,29,22
2020,6,12,Cristal Mayu,-65.643333,-17.007778,517,0,29,23
2020,6,13,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2020,6,14,Cristal Mayu,-65.643333,-17.007778,517,16,26,19
2020,6,15,Cristal Mayu,-65.643333,-17.007778,517,0,25,18
2020,6,16,Cristal Mayu,-65.643333,-17.007778,517,0,26,20
2020,6,17,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2020,6,18,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2020,6,19,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2020,6,20,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,6,21,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2020,6,22,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2020,6,23,Cristal Mayu,-65.643333,-17.007778,517,2.4,28,20
2020,6,24,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2020,6,25,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2020,6,26,Cristal Mayu,-65.643333,-17.007778,517,1,29,19
2020,6,27,Cristal Mayu,-65.643333,-17.007778,517,0,22,16
2020,6,28,Cristal Mayu,-65.643333,-17.007778,517,3,22,16
2020,6,29,Cristal Mayu,-65.643333,-17.007778,517,0,26,14
2020,6,30,Cristal Mayu,-65.643333,-17.007778,517,0,24,15
2020,7,1,Cristal Mayu,-65.643333,-17.007778,517,6,20,16
2020,7,2,Cristal Mayu,-65.643333,-17.007778,517,0,22,17
2020,7,3,Cristal Mayu,-65.643333,-17.007778,517,0,22,18
2020,7,4,Cristal Mayu,-65.643333,-17.007778,517,0,28,16
2020,7,5,Cristal Mayu,-65.643333,-17.007778,517,0,29,18
2020,7,6,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2020,7,7,Cristal Mayu,-65.643333,-17.007778,517,0,25,21
2020,7,8,Cristal Mayu,-65.643333,-17.007778,517,1.4,23,16
2020,7,9,Cristal Mayu,-65.643333,-17.007778,517,0,19,15
2020,7,10,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2020,7,11,Cristal Mayu,-65.643333,-17.007778,517,0,27,18
2020,7,12,Cristal Mayu,-65.643333,-17.007778,517,0,29,15
2020,7,13,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2020,7,14,Cristal Mayu,-65.643333,-17.007778,517,16,24,21
2020,7,15,Cristal Mayu,-65.643333,-17.007778,517,0,26,20
2020,7,16,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2020,7,17,Cristal Mayu,-65.643333,-17.007778,517,4,29,22
2020,7,18,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2020,7,19,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,7,20,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2020,7,21,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,7,22,Cristal Mayu,-65.643333,-17.007778,517,0,31,23
2020,7,23,Cristal Mayu,-65.643333,-17.007778,517,2.4,28,23
2020,7,24,Cristal Mayu,-65.643333,-17.007778,517,0,24,22
2020,7,25,Cristal Mayu,-65.643333,-17.007778,517,0,20,18
2020,7,26,Cristal Mayu,-65.643333,-17.007778,517,0,25,15
2020,7,27,Cristal Mayu,-65.643333,-17.007778,517,0,28,16
2020,7,28,Cristal Mayu,-65.643333,-17.007778,517,0,28,17
2020,7,29,Cristal Mayu,-65.643333,-17.007778,517,0,19,18
2020,7,30,Cristal Mayu,-65.643333,-17.007778,517,7,23,15
2020,8,1,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2020,8,2,Cristal Mayu,-65.643333,-17.007778,517,0,30,18
2020,8,3,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2020,8,4,Cristal Mayu,-65.643333,-17.007778,517,0,31,19
2020,8,5,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2020,8,6,Cristal Mayu,-65.643333,-17.007778,517,0,31,19
2020,8,7,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2020,8,8,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2020,8,9,Cristal Mayu,-65.643333,-17.007778,517,6,28,21
2020,8,10,Cristal Mayu,-65.643333,-17.007778,517,0,33,21
2020,8,11,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,8,12,Cristal Mayu,-65.643333,-17.007778,517,0,26,21
2020,8,13,Cristal Mayu,-65.643333,-17.007778,517,0,25,21
2020,8,14,Cristal Mayu,-65.643333,-17.007778,517,4,26,20
2020,8,15,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2020,8,16,Cristal Mayu,-65.643333,-17.007778,517,6,26,20
2020,8,17,Cristal Mayu,-65.643333,-17.007778,517,6,20,19
2020,8,18,Cristal Mayu,-65.643333,-17.007778,517,46,26,18
2020,8,19,Cristal Mayu,-65.643333,-17.007778,517,0,24,19
2020,8,20,Cristal Mayu,-65.643333,-17.007778,517,56,21,19
2020,8,21,Cristal Mayu,-65.643333,-17.007778,517,14,21,18
2020,8,22,Cristal Mayu,-65.643333,-17.007778,517,0,16,14
2020,8,23,Cristal Mayu,-65.643333,-17.007778,517,0,25,13
2020,8,24,Cristal Mayu,-65.643333,-17.007778,517,0,28,15
2020,8,25,Cristal Mayu,-65.643333,-17.007778,517,0,29,16
2020,8,26,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2020,8,27,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2020,8,28,Cristal Mayu,-65.643333,-17.007778,517,0,33,21
2020,8,29,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,8,30,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,8,31,Cristal Mayu,-65.643333,-17.007778,517,35,25,21
2020,9,1,Cristal Mayu,-65.643333,-17.007778,517,0,26,20
2020,9,2,Cristal Mayu,-65.643333,-17.007778,517,0,24,20
2020,9,3,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2020,9,4,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2020,9,5,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2020,9,6,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2020,9,7,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2020,9,8,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2020,9,9,Cristal Mayu,-65.643333,-17.007778,517,0,34,20
2020,9,10,Cristal Mayu,-65.643333,-17.007778,517,0,36,22
2020,9,11,Cristal Mayu,-65.643333,-17.007778,517,0,36,22
2020,9,12,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,9,13,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2020,9,14,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,9,15,Cristal Mayu,-65.643333,-17.007778,517,20,32,20
2020,9,16,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2020,9,17,Cristal Mayu,-65.643333,-17.007778,517,0,25,21
2020,9,18,Cristal Mayu,-65.643333,-17.007778,517,40,26,19
2020,9,19,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,9,20,Cristal Mayu,-65.643333,-17.007778,517,23,30,21
2020,9,21,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2020,9,22,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,9,23,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2020,9,24,Cristal Mayu,-65.643333,-17.007778,517,0,35,22
2020,9,25,Cristal Mayu,-65.643333,-17.007778,517,0,35,22
2020,9,26,Cristal Mayu,-65.643333,-17.007778,517,0,35,22
2020,9,27,Cristal Mayu,-65.643333,-17.007778,517,13,34,21
2020,9,28,Cristal Mayu,-65.643333,-17.007778,517,33,26,21
2020,9,29,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2020,9,30,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2020,10,1,Cristal Mayu,-65.643333,-17.007778,517,0,34,20
2020,10,2,Cristal Mayu,-65.643333,-17.007778,517,7,35,21
2020,10,3,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2020,10,4,Cristal Mayu,-65.643333,-17.007778,517,92,34,21
2020,10,5,Cristal Mayu,-65.643333,-17.007778,517,0,34,20
2020,10,6,Cristal Mayu,-65.643333,-17.007778,517,14,33,21
2020,10,7,Cristal Mayu,-65.643333,-17.007778,517,4,33,21
2020,10,8,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2020,10,9,Cristal Mayu,-65.643333,-17.007778,517,0,35,20
2020,10,10,Cristal Mayu,-65.643333,-17.007778,517,0,35,21
2020,10,11,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2020,10,12,Cristal Mayu,-65.643333,-17.007778,517,30,31,21
2020,10,13,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2020,10,14,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,10,15,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2020,10,16,Cristal Mayu,-65.643333,-17.007778,517,8,26,19
2020,10,17,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2020,10,18,Cristal Mayu,-65.643333,-17.007778,517,6,34,21
2020,10,19,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2020,10,20,Cristal Mayu,-65.643333,-17.007778,517,0,33,21
2020,10,21,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2020,10,22,Cristal Mayu,-65.643333,-17.007778,517,42,33,20
2020,10,23,Cristal Mayu,-65.643333,-17.007778,517,20,33,22
2020,10,24,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2020,10,25,Cristal Mayu,-65.643333,-17.007778,517,22,27,20
2020,10,26,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,10,27,Cristal Mayu,-65.643333,-17.007778,517,40,31,21
2020,10,28,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2020,10,29,Cristal Mayu,-65.643333,-17.007778,517,0,31,23
2020,10,30,Cristal Mayu,-65.643333,-17.007778,517,40,27,21
2020,10,31,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2020,11,1,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2020,11,2,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,11,3,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2020,11,4,Cristal Mayu,-65.643333,-17.007778,517,0,32,20
2020,11,5,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
